name,latitude,longitude
La Magdalena Contreras,19.26122012,-99.29894925
La Magdalena Contreras,19.26132142,-99.29839083
La Magdalena Contreras,19.26145375,-99.29798354
La Magdalena Contreras,19.2618822,-99.29775589
La Magdalena Contreras,19.26228766,-99.29728892
La Magdalena Contreras,19.26271192,-99.29696552
La Magdalena Contreras,19.26311215,-99.29680874
La Magdalena Contreras,19.26330472,-99.29623749
La Magdalena Contreras,19.26351302,-99.29576234
La Magdalena Contreras,19.26380202,-99.29510428
La Magdalena Contreras,19.26404568,-99.29479386
La Magdalena Contreras,19.26430386,-99.29451275
La Magdalena Contreras,19.26459545,-99.29423672
La Magdalena Contreras,19.26489111,-99.2941882
La Magdalena Contreras,19.26527878,-99.29398706
La Magdalena Contreras,19.26556463,-99.29405623
La Magdalena Contreras,19.26602271,-99.29401545
La Magdalena Contreras,19.26636554,-99.29378351
La Magdalena Contreras,19.26688178,-99.29351983
La Magdalena Contreras,19.26763823,-99.29274277
La Magdalena Contreras,19.26812783,-99.2926228
La Magdalena Contreras,19.2683084,-99.2925788
La Magdalena Contreras,19.26854826,-99.29223686
La Magdalena Contreras,19.26877312,-99.29163758
La Magdalena Contreras,19.26902414,-99.29125495
La Magdalena Contreras,19.26920203,-99.29092108
La Magdalena Contreras,19.26956898,-99.29051471
La Magdalena Contreras,19.26989383,-99.29014766
La Magdalena Contreras,19.27007829,-99.28995618
La Magdalena Contreras,19.27028612,-99.28963083
La Magdalena Contreras,19.27035097,-99.28932949
La Magdalena Contreras,19.27029425,-99.28901288
La Magdalena Contreras,19.27017131,-99.28826394
La Magdalena Contreras,19.27015617,-99.28792518
La Magdalena Contreras,19.27017148,-99.2875284
La Magdalena Contreras,19.27041426,-99.28680672
La Magdalena Contreras,19.27068068,-99.2861896
La Magdalena Contreras,19.27142531,-99.28564822
La Magdalena Contreras,19.27182598,-99.28543792
La Magdalena Contreras,19.27219845,-99.28541603
La Magdalena Contreras,19.27310772,-99.28524695
La Magdalena Contreras,19.27327494,-99.28494246
La Magdalena Contreras,19.27355672,-99.28471726
La Magdalena Contreras,19.27391014,-99.28450318
La Magdalena Contreras,19.27425145,-99.28427678
La Magdalena Contreras,19.27459195,-99.28404934
La Magdalena Contreras,19.27475694,-99.28373671
La Magdalena Contreras,19.27509702,-99.28333112
La Magdalena Contreras,19.27545975,-99.28321126
La Magdalena Contreras,19.27573626,-99.28317845
La Magdalena Contreras,19.27599725,-99.28331
La Magdalena Contreras,19.27622635,-99.28374943
La Magdalena Contreras,19.27669229,-99.28391772
La Magdalena Contreras,19.27696134,-99.28396543
La Magdalena Contreras,19.27727505,-99.28347518
La Magdalena Contreras,19.27776869,-99.28304252
La Magdalena Contreras,19.279033,-99.28230149
La Magdalena Contreras,19.27922489,-99.28205431
La Magdalena Contreras,19.27949068,-99.28150906
La Magdalena Contreras,19.28021858,-99.28130772
La Magdalena Contreras,19.2806198,-99.28113982
La Magdalena Contreras,19.28075754,-99.28080838
La Magdalena Contreras,19.28075808,-99.28045968
La Magdalena Contreras,19.28082108,-99.28021674
La Magdalena Contreras,19.28093055,-99.28005474
La Magdalena Contreras,19.2811548,-99.27963785
La Magdalena Contreras,19.28139409,-99.27945043
La Magdalena Contreras,19.28167038,-99.27920017
La Magdalena Contreras,19.28171568,-99.27902029
La Magdalena Contreras,19.28162172,-99.27865709
La Magdalena Contreras,19.28146912,-99.27846554
La Magdalena Contreras,19.28139848,-99.27831492
La Magdalena Contreras,19.28141403,-99.278224
La Magdalena Contreras,19.28148362,-99.27813572
La Magdalena Contreras,19.28155251,-99.27800288
La Magdalena Contreras,19.28170271,-99.27792943
La Magdalena Contreras,19.28193394,-99.27790134
La Magdalena Contreras,19.28232588,-99.27788882
La Magdalena Contreras,19.28246785,-99.27788846
La Magdalena Contreras,19.28259326,-99.27788815
La Magdalena Contreras,19.28336557,-99.27656286
La Magdalena Contreras,19.28518923,-99.27332029
La Magdalena Contreras,19.2853641,-99.27344796
La Magdalena Contreras,19.2855568,-99.27358863
La Magdalena Contreras,19.28746312,-99.27498032
La Magdalena Contreras,19.28909791,-99.27616895
La Magdalena Contreras,19.29132865,-99.2747344
La Magdalena Contreras,19.29314934,-99.27316332
La Magdalena Contreras,19.29421108,-99.27246125
La Magdalena Contreras,19.294658,-99.27249809
La Magdalena Contreras,19.29501366,-99.27236805
La Magdalena Contreras,19.29533458,-99.27232677
La Magdalena Contreras,19.29550566,-99.27210743
La Magdalena Contreras,19.29611268,-99.27185405
La Magdalena Contreras,19.2968276,-99.27171697
La Magdalena Contreras,19.29774198,-99.27154154
La Magdalena Contreras,19.29799671,-99.27148618
La Magdalena Contreras,19.29834174,-99.27166382
La Magdalena Contreras,19.299175,-99.2714726
La Magdalena Contreras,19.2996798,-99.27055343
La Magdalena Contreras,19.30005958,-99.270333
La Magdalena Contreras,19.30054149,-99.27008252
La Magdalena Contreras,19.30117628,-99.26973665
La Magdalena Contreras,19.30118437,-99.26975877
La Magdalena Contreras,19.30141149,-99.27038034
La Magdalena Contreras,19.30157328,-99.27048592
La Magdalena Contreras,19.30163364,-99.27057863
La Magdalena Contreras,19.30182681,-99.27087536
La Magdalena Contreras,19.30186205,-99.27092949
La Magdalena Contreras,19.30199438,-99.2711558
La Magdalena Contreras,19.30206826,-99.27128212
La Magdalena Contreras,19.30230912,-99.27150408
La Magdalena Contreras,19.30233324,-99.27165081
La Magdalena Contreras,19.3023898,-99.27199495
La Magdalena Contreras,19.30241371,-99.2721404
La Magdalena Contreras,19.30245818,-99.272217
La Magdalena Contreras,19.30256882,-99.27206214
La Magdalena Contreras,19.30301265,-99.27150006
La Magdalena Contreras,19.30308138,-99.27141303
La Magdalena Contreras,19.3031319,-99.2713636
La Magdalena Contreras,19.30315279,-99.27134316
La Magdalena Contreras,19.30351982,-99.27098402
La Magdalena Contreras,19.30373028,-99.2708136
La Magdalena Contreras,19.30396989,-99.27061957
La Magdalena Contreras,19.30412558,-99.27042174
La Magdalena Contreras,19.30437398,-99.26990231
La Magdalena Contreras,19.30443831,-99.26975832
La Magdalena Contreras,19.30460702,-99.26938082
La Magdalena Contreras,19.30461429,-99.26936454
La Magdalena Contreras,19.30463548,-99.2693114
La Magdalena Contreras,19.3047416,-99.26904528
La Magdalena Contreras,19.30511562,-99.26843025
La Magdalena Contreras,19.30524071,-99.26855772
La Magdalena Contreras,19.30533134,-99.26870048
La Magdalena Contreras,19.30550238,-99.26917368
La Magdalena Contreras,19.30555608,-99.26930755
La Magdalena Contreras,19.30556655,-99.26933363
La Magdalena Contreras,19.30560511,-99.26942974
La Magdalena Contreras,19.30572549,-99.26978766
La Magdalena Contreras,19.30573348,-99.26985509
La Magdalena Contreras,19.30573577,-99.26987438
La Magdalena Contreras,19.30574834,-99.2699624
La Magdalena Contreras,19.30576883,-99.27000769
La Magdalena Contreras,19.30593202,-99.27011686
La Magdalena Contreras,19.30604095,-99.27018434
La Magdalena Contreras,19.30632303,-99.27031965
La Magdalena Contreras,19.30651425,-99.27044595
La Magdalena Contreras,19.3066304,-99.27057397
La Magdalena Contreras,19.30673395,-99.27077328
La Magdalena Contreras,19.30675229,-99.27081575
La Magdalena Contreras,19.30676226,-99.27083886
La Magdalena Contreras,19.30678914,-99.27088603
La Magdalena Contreras,19.30681848,-99.270919
La Magdalena Contreras,19.30700438,-99.27108459
La Magdalena Contreras,19.30702235,-99.2711006
La Magdalena Contreras,19.30721888,-99.27120365
La Magdalena Contreras,19.30825692,-99.27134166
La Magdalena Contreras,19.30827889,-99.27133563
La Magdalena Contreras,19.30860575,-99.27105771
La Magdalena Contreras,19.30886291,-99.27083905
La Magdalena Contreras,19.30904946,-99.27114548
La Magdalena Contreras,19.30905961,-99.27114168
La Magdalena Contreras,19.30929465,-99.27105363
La Magdalena Contreras,19.30959078,-99.27090952
La Magdalena Contreras,19.30995252,-99.27073349
La Magdalena Contreras,19.31016679,-99.27063251
La Magdalena Contreras,19.31032551,-99.27055771
La Magdalena Contreras,19.31045202,-99.27049809
La Magdalena Contreras,19.31077817,-99.2703644
La Magdalena Contreras,19.31115255,-99.27023654
La Magdalena Contreras,19.31126735,-99.27020951
La Magdalena Contreras,19.31152385,-99.27005531
La Magdalena Contreras,19.31180075,-99.2703396
La Magdalena Contreras,19.31154465,-99.27051029
La Magdalena Contreras,19.31193668,-99.27054466
La Magdalena Contreras,19.31220418,-99.2702722
La Magdalena Contreras,19.31241798,-99.27013831
La Magdalena Contreras,19.3127314,-99.2699808
La Magdalena Contreras,19.31292585,-99.26983002
La Magdalena Contreras,19.31312103,-99.26972184
La Magdalena Contreras,19.31312189,-99.26972137
La Magdalena Contreras,19.31312217,-99.26972121
La Magdalena Contreras,19.31321598,-99.26966922
La Magdalena Contreras,19.31341335,-99.26961914
La Magdalena Contreras,19.31346611,-99.26958811
La Magdalena Contreras,19.31350308,-99.26956637
La Magdalena Contreras,19.31355825,-99.26953392
La Magdalena Contreras,19.31362502,-99.26944058
La Magdalena Contreras,19.31372957,-99.26898512
La Magdalena Contreras,19.31401,-99.26843817
La Magdalena Contreras,19.31408271,-99.2680818
La Magdalena Contreras,19.3141398,-99.26794328
La Magdalena Contreras,19.31419514,-99.26779988
La Magdalena Contreras,19.31420242,-99.26764725
La Magdalena Contreras,19.31415155,-99.26762783
La Magdalena Contreras,19.31407326,-99.26768815
La Magdalena Contreras,19.31402908,-99.26769429
La Magdalena Contreras,19.31380128,-99.26752309
La Magdalena Contreras,19.31379232,-99.26739637
La Magdalena Contreras,19.31372983,-99.26721478
La Magdalena Contreras,19.31352229,-99.26678014
La Magdalena Contreras,19.31345025,-99.26605346
La Magdalena Contreras,19.31343745,-99.26590066
La Magdalena Contreras,19.31367431,-99.26572394
La Magdalena Contreras,19.31374648,-99.26568046
La Magdalena Contreras,19.31389218,-99.26559269
La Magdalena Contreras,19.31406228,-99.2655108
La Magdalena Contreras,19.31419026,-99.26543397
La Magdalena Contreras,19.31434422,-99.26528978
La Magdalena Contreras,19.31455689,-99.26513734
La Magdalena Contreras,19.31479157,-99.26497403
La Magdalena Contreras,19.3150228,-99.26465194
La Magdalena Contreras,19.31531054,-99.26451455
La Magdalena Contreras,19.31541282,-99.26436138
La Magdalena Contreras,19.3155798,-99.26414532
La Magdalena Contreras,19.31583932,-99.263812
La Magdalena Contreras,19.3159776,-99.263621
La Magdalena Contreras,19.31630603,-99.26317055
La Magdalena Contreras,19.31677988,-99.26277182
La Magdalena Contreras,19.31716618,-99.26244048
La Magdalena Contreras,19.31731228,-99.26223625
La Magdalena Contreras,19.31768945,-99.26176885
La Magdalena Contreras,19.31782192,-99.26169408
La Magdalena Contreras,19.31828191,-99.26160354
La Magdalena Contreras,19.31871451,-99.26139578
La Magdalena Contreras,19.31955745,-99.26103849
La Magdalena Contreras,19.31988538,-99.26081726
La Magdalena Contreras,19.32014894,-99.26057388
La Magdalena Contreras,19.32044526,-99.26045134
La Magdalena Contreras,19.32056612,-99.26037451
La Magdalena Contreras,19.32103542,-99.25989542
La Magdalena Contreras,19.32118037,-99.25975148
La Magdalena Contreras,19.3213112,-99.25962158
La Magdalena Contreras,19.32160215,-99.25921123
La Magdalena Contreras,19.32181523,-99.25904251
La Magdalena Contreras,19.32205297,-99.25873506
La Magdalena Contreras,19.32212823,-99.25857714
La Magdalena Contreras,19.32227509,-99.25842168
La Magdalena Contreras,19.32238551,-99.25807509
La Magdalena Contreras,19.32249772,-99.25794372
La Magdalena Contreras,19.32259,-99.25779882
La Magdalena Contreras,19.32276255,-99.25762002
La Magdalena Contreras,19.32286163,-99.25752942
La Magdalena Contreras,19.3231204,-99.25734305
La Magdalena Contreras,19.32312042,-99.25734303
La Magdalena Contreras,19.32347317,-99.25711125
La Magdalena Contreras,19.32374394,-99.25692083
La Magdalena Contreras,19.32434305,-99.25653174
La Magdalena Contreras,19.32453903,-99.25643165
La Magdalena Contreras,19.32476188,-99.25635857
La Magdalena Contreras,19.32495242,-99.25632889
La Magdalena Contreras,19.32522085,-99.25625862
La Magdalena Contreras,19.32543411,-99.256113
La Magdalena Contreras,19.32572551,-99.25591525
La Magdalena Contreras,19.32572263,-99.25581937
La Magdalena Contreras,19.32600003,-99.25560871
La Magdalena Contreras,19.32638734,-99.25533249
La Magdalena Contreras,19.32655931,-99.25517572
La Magdalena Contreras,19.32667305,-99.25490062
La Magdalena Contreras,19.32676026,-99.25468965
La Magdalena Contreras,19.32692312,-99.25415446
La Magdalena Contreras,19.32695169,-99.25398954
La Magdalena Contreras,19.3269408,-99.25387651
La Magdalena Contreras,19.32687252,-99.25363449
La Magdalena Contreras,19.32686511,-99.25335265
La Magdalena Contreras,19.32698602,-99.25310132
La Magdalena Contreras,19.32706425,-99.25259602
La Magdalena Contreras,19.32708786,-99.25225226
La Magdalena Contreras,19.32707925,-99.251381
La Magdalena Contreras,19.32703035,-99.25110823
La Magdalena Contreras,19.3270282,-99.25070632
La Magdalena Contreras,19.32702866,-99.25038458
La Magdalena Contreras,19.32702923,-99.24995863
La Magdalena Contreras,19.32711953,-99.24966111
La Magdalena Contreras,19.32721315,-99.24935266
La Magdalena Contreras,19.32757066,-99.2486878
La Magdalena Contreras,19.32767617,-99.24862748
La Magdalena Contreras,19.32779558,-99.24835028
La Magdalena Contreras,19.32786937,-99.24802694
La Magdalena Contreras,19.32794105,-99.24719629
La Magdalena Contreras,19.32807914,-99.24638629
La Magdalena Contreras,19.32812246,-99.24588551
La Magdalena Contreras,19.32812226,-99.2458797
La Magdalena Contreras,19.32811,-99.24552311
La Magdalena Contreras,19.32813949,-99.24538685
La Magdalena Contreras,19.32817525,-99.24529365
La Magdalena Contreras,19.32843418,-99.24502811
La Magdalena Contreras,19.32845377,-99.24462503
La Magdalena Contreras,19.32855969,-99.24422945
La Magdalena Contreras,19.32845172,-99.24383129
La Magdalena Contreras,19.32846229,-99.24372542
La Magdalena Contreras,19.32847368,-99.24361155
La Magdalena Contreras,19.32846455,-99.24353612
La Magdalena Contreras,19.32822118,-99.24305551
La Magdalena Contreras,19.32799923,-99.24277208
La Magdalena Contreras,19.32795288,-99.24273015
La Magdalena Contreras,19.32759443,-99.24249626
La Magdalena Contreras,19.32706205,-99.24217114
La Magdalena Contreras,19.32530988,-99.24110112
La Magdalena Contreras,19.32517049,-99.24107557
La Magdalena Contreras,19.32499107,-99.2409012
La Magdalena Contreras,19.32499104,-99.24090118
La Magdalena Contreras,19.32495055,-99.24086183
La Magdalena Contreras,19.32465389,-99.24057352
La Magdalena Contreras,19.32454716,-99.2404698
La Magdalena Contreras,19.32445469,-99.24037994
La Magdalena Contreras,19.324422,-99.24032374
La Magdalena Contreras,19.32439674,-99.24025957
La Magdalena Contreras,19.32440894,-99.2401911
La Magdalena Contreras,19.32442483,-99.24010195
La Magdalena Contreras,19.32443568,-99.24005622
La Magdalena Contreras,19.32450562,-99.23976137
La Magdalena Contreras,19.32457858,-99.23957097
La Magdalena Contreras,19.32467578,-99.23931729
La Magdalena Contreras,19.32466765,-99.23926097
La Magdalena Contreras,19.32455228,-99.23901468
La Magdalena Contreras,19.32446658,-99.23883175
La Magdalena Contreras,19.32447822,-99.23880669
La Magdalena Contreras,19.32454115,-99.23867118
La Magdalena Contreras,19.32454174,-99.23822688
La Magdalena Contreras,19.32455089,-99.23814574
La Magdalena Contreras,19.32455261,-99.23813618
La Magdalena Contreras,19.32468511,-99.23739747
La Magdalena Contreras,19.32470028,-99.23731292
La Magdalena Contreras,19.32489418,-99.23688877
La Magdalena Contreras,19.32517188,-99.23645362
La Magdalena Contreras,19.32545774,-99.23637157
La Magdalena Contreras,19.32584716,-99.23605562
La Magdalena Contreras,19.32589885,-99.23601368
La Magdalena Contreras,19.32671784,-99.23427488
La Magdalena Contreras,19.32680798,-99.23408351
La Magdalena Contreras,19.32722751,-99.23348854
La Magdalena Contreras,19.32849485,-99.23213174
La Magdalena Contreras,19.32902817,-99.23187751
La Magdalena Contreras,19.32911324,-99.23176292
La Magdalena Contreras,19.32928846,-99.23152691
La Magdalena Contreras,19.32983518,-99.23120146
La Magdalena Contreras,19.33010886,-99.23057308
La Magdalena Contreras,19.33031611,-99.2300972
La Magdalena Contreras,19.3303652,-99.22968291
La Magdalena Contreras,19.33051502,-99.22928986
La Magdalena Contreras,19.33062406,-99.22911494
La Magdalena Contreras,19.33078071,-99.22887517
La Magdalena Contreras,19.33112183,-99.22816313
La Magdalena Contreras,19.3316038,-99.22715708
La Magdalena Contreras,19.3316044,-99.22666975
La Magdalena Contreras,19.33156288,-99.22627098
La Magdalena Contreras,19.33163468,-99.22614888
La Magdalena Contreras,19.33235808,-99.22420486
La Magdalena Contreras,19.33249729,-99.22411517
La Magdalena Contreras,19.33274898,-99.22421569
La Magdalena Contreras,19.33309294,-99.22334303
La Magdalena Contreras,19.333155,-99.22321166
La Magdalena Contreras,19.33353703,-99.22240282
La Magdalena Contreras,19.33370263,-99.22188966
La Magdalena Contreras,19.33382218,-99.22132708
La Magdalena Contreras,19.33393937,-99.22004365
La Magdalena Contreras,19.33397891,-99.21913878
La Magdalena Contreras,19.33439114,-99.21856291
La Magdalena Contreras,19.33461174,-99.21782954
La Magdalena Contreras,19.33465166,-99.21750457
La Magdalena Contreras,19.33469175,-99.21713842
La Magdalena Contreras,19.33481317,-99.21701395
La Magdalena Contreras,19.33508703,-99.21683783
La Magdalena Contreras,19.33522754,-99.21658602
La Magdalena Contreras,19.33527158,-99.21601618
La Magdalena Contreras,19.33532158,-99.21588485
La Magdalena Contreras,19.33539652,-99.21573443
La Magdalena Contreras,19.33552157,-99.21556008
La Magdalena Contreras,19.33567523,-99.21541814
La Magdalena Contreras,19.3361098,-99.21531132
La Magdalena Contreras,19.33625242,-99.21512786
La Magdalena Contreras,19.33638775,-99.21486358
La Magdalena Contreras,19.33640774,-99.21477225
La Magdalena Contreras,19.33642594,-99.21467939
La Magdalena Contreras,19.3364734,-99.21443717
La Magdalena Contreras,19.33649094,-99.21427545
La Magdalena Contreras,19.33649883,-99.21420277
La Magdalena Contreras,19.33653863,-99.21383612
La Magdalena Contreras,19.33655157,-99.21372103
La Magdalena Contreras,19.33655505,-99.21356757
La Magdalena Contreras,19.33651865,-99.21328069
La Magdalena Contreras,19.33619048,-99.2123404
La Magdalena Contreras,19.33628408,-99.21198357
La Magdalena Contreras,19.33627759,-99.21191889
La Magdalena Contreras,19.33625975,-99.21174091
La Magdalena Contreras,19.33619768,-99.21148242
La Magdalena Contreras,19.33625334,-99.21122666
La Magdalena Contreras,19.33665789,-99.21050589
La Magdalena Contreras,19.33691117,-99.21002038
La Magdalena Contreras,19.33714368,-99.20974969
La Magdalena Contreras,19.33734088,-99.20946428
La Magdalena Contreras,19.33763192,-99.20885048
La Magdalena Contreras,19.33785131,-99.20838778
La Magdalena Contreras,19.33788671,-99.20815331
La Magdalena Contreras,19.33786875,-99.20785397
La Magdalena Contreras,19.33781112,-99.20751512
La Magdalena Contreras,19.33738209,-99.20778614
La Magdalena Contreras,19.33734237,-99.20781123
La Magdalena Contreras,19.3367352,-99.20819378
Milpa Alta,19.22747257,-98.99717702
Milpa Alta,19.22731069,-98.99723374
Milpa Alta,19.22718446,-98.99744705
Milpa Alta,19.22648853,-98.9974636
Milpa Alta,19.22648846,-98.9974636
Milpa Alta,19.22648459,-98.9974397
Milpa Alta,19.22642352,-98.99706317
Milpa Alta,19.22632638,-98.99668106
Milpa Alta,19.2261904,-98.9964286
Milpa Alta,19.22597717,-98.99626945
Milpa Alta,19.22588879,-98.99618062
Milpa Alta,19.22588877,-98.9961806
Milpa Alta,19.2252824,-98.99635575
Milpa Alta,19.2252115,-98.99637624
Milpa Alta,19.22521143,-98.99637626
Milpa Alta,19.22512005,-98.99606692
Milpa Alta,19.22503879,-98.99579189
Milpa Alta,19.22503852,-98.99579097
Milpa Alta,19.22503849,-98.99579088
Milpa Alta,19.22624235,-98.99544218
Milpa Alta,19.22643462,-98.99542282
Milpa Alta,19.22646268,-98.99541869
Milpa Alta,19.22751492,-98.99526391
Milpa Alta,19.22751484,-98.99526289
Milpa Alta,19.22751483,-98.99526279
Milpa Alta,19.22744792,-98.99439443
Milpa Alta,19.22742603,-98.99420422
Milpa Alta,19.22747046,-98.99372542
Milpa Alta,19.22730615,-98.99367576
Milpa Alta,19.22730608,-98.99367574
Milpa Alta,19.22712931,-98.9936223
Milpa Alta,19.22711876,-98.99361912
Milpa Alta,19.22711869,-98.9936191
Milpa Alta,19.2269301,-98.9935621
Milpa Alta,19.22693003,-98.99356208
Milpa Alta,19.22686816,-98.99355275
Milpa Alta,19.22686808,-98.99355274
Milpa Alta,19.22680586,-98.99354336
Milpa Alta,19.22653542,-98.99350258
Milpa Alta,19.22653535,-98.99350257
Milpa Alta,19.22653528,-98.99350256
Milpa Alta,19.22638792,-98.99348034
Milpa Alta,19.22638785,-98.99348033
Milpa Alta,19.22633252,-98.99347199
Milpa Alta,19.22633245,-98.99347198
Milpa Alta,19.22632873,-98.99347142
Milpa Alta,19.22624715,-98.99345912
Milpa Alta,19.22624708,-98.99345911
Milpa Alta,19.22590562,-98.99340763
Milpa Alta,19.22590555,-98.99340762
Milpa Alta,19.22549077,-98.99334508
Milpa Alta,19.22544712,-98.9933385
Milpa Alta,19.22544705,-98.99333849
Milpa Alta,19.22544506,-98.99333819
Milpa Alta,19.22533713,-98.99332192
Milpa Alta,19.22494492,-98.99326279
Milpa Alta,19.22494485,-98.99326278
Milpa Alta,19.22489211,-98.99255074
Milpa Alta,19.22484134,-98.991868
Milpa Alta,19.22483784,-98.9918252
Milpa Alta,19.22478977,-98.99123726
Milpa Alta,19.22559468,-98.99107358
Milpa Alta,19.22577835,-98.99055868
Milpa Alta,19.22370477,-98.98823391
Milpa Alta,19.22143466,-98.98571903
Milpa Alta,19.22025617,-98.98431785
Milpa Alta,19.22024198,-98.98430098
Milpa Alta,19.2202157,-98.98426973
Milpa Alta,19.22020666,-98.98425897
Milpa Alta,19.22020296,-98.98425457
Milpa Alta,19.22003168,-98.9840509
Milpa Alta,19.22001709,-98.98403355
Milpa Alta,19.2199931,-98.98400502
Milpa Alta,19.21988277,-98.98387383
Milpa Alta,19.21988111,-98.98387184
Milpa Alta,19.21985566,-98.98384158
Milpa Alta,19.21982419,-98.98380416
Milpa Alta,19.21959938,-98.98353683
Milpa Alta,19.21957326,-98.98350578
Milpa Alta,19.21954648,-98.98347392
Milpa Alta,19.21935174,-98.98324237
Milpa Alta,19.2193264,-98.98321223
Milpa Alta,19.21930043,-98.98318135
Milpa Alta,19.21914778,-98.98299983
Milpa Alta,19.21913344,-98.98298278
Milpa Alta,19.21911702,-98.98296325
Milpa Alta,19.21893901,-98.98275157
Milpa Alta,19.21892098,-98.98273013
Milpa Alta,19.21890061,-98.98270591
Milpa Alta,19.21871854,-98.98248941
Milpa Alta,19.21870294,-98.98247087
Milpa Alta,19.21868881,-98.98245406
Milpa Alta,19.21863714,-98.98239262
Milpa Alta,19.21850629,-98.98223706
Milpa Alta,19.21848769,-98.98221494
Milpa Alta,19.21847123,-98.98219538
Milpa Alta,19.21829279,-98.98198324
Milpa Alta,19.21827958,-98.98196755
Milpa Alta,19.21826466,-98.9819498
Milpa Alta,19.21809234,-98.98174495
Milpa Alta,19.21805989,-98.98170637
Milpa Alta,19.21803044,-98.98167136
Milpa Alta,19.21639137,-98.97972283
Milpa Alta,19.21638261,-98.97971241
Milpa Alta,19.21637349,-98.97970157
Milpa Alta,19.21570347,-98.97890507
Milpa Alta,19.21569232,-98.97889182
Milpa Alta,19.21569229,-98.97889179
Milpa Alta,19.21568109,-98.97887847
Milpa Alta,19.21521464,-98.97832398
Milpa Alta,19.21513521,-98.97822955
Milpa Alta,19.21513512,-98.97822944
Milpa Alta,19.21513291,-98.97822682
Milpa Alta,19.2150709,-98.97815311
Milpa Alta,19.21506831,-98.97815003
Milpa Alta,19.21506888,-98.97813979
Milpa Alta,19.21508202,-98.97790214
Milpa Alta,19.21508232,-98.97789668
Milpa Alta,19.21506763,-98.97781032
Milpa Alta,19.21506761,-98.97781022
Milpa Alta,19.2145912,-98.97501031
Milpa Alta,19.21459101,-98.97500859
Milpa Alta,19.21458535,-98.97495758
Milpa Alta,19.2144832,-98.97450209
Milpa Alta,19.21444314,-98.97434954
Milpa Alta,19.21439072,-98.97424431
Milpa Alta,19.21433512,-98.97413272
Milpa Alta,19.2141278,-98.9737166
Milpa Alta,19.21408292,-98.9736214
Milpa Alta,19.21382249,-98.97333226
Milpa Alta,19.21366451,-98.97321268
Milpa Alta,19.21361557,-98.97317685
Milpa Alta,19.21361554,-98.97317683
Milpa Alta,19.21361551,-98.97317681
Milpa Alta,19.21346058,-98.97306351
Milpa Alta,19.21345446,-98.97305903
Milpa Alta,19.21317054,-98.97282771
Milpa Alta,19.21269542,-98.97242857
Milpa Alta,19.21251091,-98.97222426
Milpa Alta,19.21232648,-98.9719704
Milpa Alta,19.21213023,-98.97170614
Milpa Alta,19.21197155,-98.97149778
Milpa Alta,19.21197114,-98.971497
Milpa Alta,19.21186463,-98.97129552
Milpa Alta,19.21171608,-98.97101602
Milpa Alta,19.21127538,-98.96997777
Milpa Alta,19.21125522,-98.96993068
Milpa Alta,19.21118257,-98.96976106
Milpa Alta,19.21097418,-98.96947314
Milpa Alta,19.21085083,-98.96924022
Milpa Alta,19.21071245,-98.96892606
Milpa Alta,19.21058906,-98.96857758
Milpa Alta,19.21057108,-98.96852792
Milpa Alta,19.21048885,-98.96837655
Milpa Alta,19.20979605,-98.96765734
Milpa Alta,19.20900655,-98.96683775
Milpa Alta,19.20896134,-98.96682651
Milpa Alta,19.20874268,-98.96686348
Milpa Alta,19.20792071,-98.96700242
Milpa Alta,19.20789943,-98.96700602
Milpa Alta,19.2076286,-98.9670518
Milpa Alta,19.2073272,-98.96742397
Milpa Alta,19.20704225,-98.96718135
Milpa Alta,19.2066176,-98.96716851
Milpa Alta,19.20625109,-98.96722874
Milpa Alta,19.20617243,-98.96740455
Milpa Alta,19.20612549,-98.96750942
Milpa Alta,19.20571998,-98.96797917
Milpa Alta,19.20520823,-98.96857197
Milpa Alta,19.20455007,-98.96933436
Milpa Alta,19.20425291,-98.96967857
Milpa Alta,19.20312885,-98.96770189
Milpa Alta,19.20302592,-98.96768028
Milpa Alta,19.20268974,-98.96760966
Milpa Alta,19.19990986,-98.96702583
Milpa Alta,19.19792165,-98.96697869
Milpa Alta,19.18974308,-98.96769389
Milpa Alta,19.18703166,-98.96641034
Milpa Alta,19.17916788,-98.95984906
Milpa Alta,19.17663522,-98.95652174
Milpa Alta,19.17676306,-98.95617468
Milpa Alta,19.1740634,-98.95491574
Milpa Alta,19.16863762,-98.95238565
Milpa Alta,19.16493046,-98.96561217
Milpa Alta,19.16443869,-98.9673664
Milpa Alta,19.16196169,-98.96525026
Milpa Alta,19.16121929,-98.96461603
Milpa Alta,19.16019168,-98.96373817
Milpa Alta,19.1594712,-98.96312269
Milpa Alta,19.1589734,-98.96269745
Milpa Alta,19.15817951,-98.96201926
Milpa Alta,19.15708506,-98.96108435
Milpa Alta,19.15648363,-98.96057062
Milpa Alta,19.15583606,-98.96001745
Milpa Alta,19.15565234,-98.95986052
Milpa Alta,19.1551932,-98.95946832
Milpa Alta,19.15404134,-98.95848443
Milpa Alta,19.15384712,-98.95831854
Milpa Alta,19.14952435,-98.95462631
Milpa Alta,19.14729842,-98.95948189
Milpa Alta,19.1471088,-98.95989551
Milpa Alta,19.14586695,-98.9626042
Milpa Alta,19.1456426,-98.96303703
Milpa Alta,19.14387051,-98.96645594
Milpa Alta,19.14258449,-98.96595606
Milpa Alta,19.14183097,-98.96566317
Milpa Alta,19.14139491,-98.96549366
Milpa Alta,19.14041482,-98.96511272
Milpa Alta,19.140386,-98.96508906
Milpa Alta,19.13984542,-98.96464529
